rowOrder;titleOrderInRow;positionScore
35;15;54.2629781285354
35;16;51.54982922210863
35;17;48.972337761003196
35;18;46.523720872953035
35;19;44.19753482930538
35;20;41.98765808784011
35;21;39.8882751834481
35;22;37.89386142427569
35;23;35.999168353061904
35;24;34.19920993540881
35;25;32.48924943863837
35;26;30.864786966706447
35;27;29.321547618371124
35;28;27.855470237452565
35;29;26.462696725579935
35;30;25.139561889300936
35;31;23.882583794835888
35;32;22.688454605094094
35;33;21.55403187483939
35;34;20.476330281097418
35;35;19.452513767042547
35;36;18.47988807869042
35;37;17.555893674755897
35;38;16.6780989910181
35;39;15.844194041467194
35;40;15.051984339393833
35;41;14.299385122424141
35;42;13.584415866302933
35;43;12.905195072987786
35;44;12.259935319338396
35;45;11.646938553371475
35;46;11.064591625702901
35;47;10.511362044417755
35;48;9.985793942196867
35;49;9.486504245087023
35;50;9.012179032832671
35;51;8.561570081191038
35;52;8.133491577131485
35;53;7.72681699827491
35;54;7.340476148361164
35;55;6.973452340943106
35;56;6.6247797238959505
35;57;6.293540737701153
35;58;5.9788637008160945
35;59;5.679920515775289
35;60;5.395924489986524
35;61;5.126128265487198
35;62;4.869821852212838
35;63;4.626330759602196
35;64;4.395014221622086
35;65;4.175263510540981
35;66;3.966500335013932
35;67;3.768175318263235
35;68;3.579766552350073
35;69;3.4007782247325693
35;70;3.2307393134959406
36;1;132.4986553696146
36;2;125.87372260113386
36;3;119.58003647107716
36;4;113.6010346475233
36;5;102.24093118277098
36;6;81.79274494621679
36;7;77.70310769890594
36;8;73.81795231396063
36;9;70.1270546982626
36;10;66.62070196334946
36;11;63.289666865181985
36;12;60.125183521922885
36;13;57.11892434582674
36;14;54.2629781285354
36;15;51.54982922210863
36;16;48.972337761003196
36;17;46.523720872953035
36;18;44.19753482930538
36;19;41.98765808784011
36;20;39.8882751834481
36;21;37.89386142427569
36;22;35.999168353061904
36;23;34.19920993540881
36;24;32.48924943863837
36;25;30.864786966706447
36;26;29.321547618371124
36;27;27.855470237452565
36;28;26.462696725579935
36;29;25.139561889300936
36;30;23.882583794835888
36;31;22.688454605094094
36;32;21.55403187483939
36;33;20.476330281097418
36;34;19.452513767042547
36;35;18.47988807869042
36;36;17.555893674755897
36;37;16.6780989910181
36;38;15.844194041467194
36;39;15.051984339393833
36;40;14.299385122424141
36;41;13.584415866302933
36;42;12.905195072987786
36;43;12.259935319338396
36;44;11.646938553371475
36;45;11.064591625702901
36;46;10.511362044417755
36;47;9.985793942196867
36;48;9.486504245087023
36;49;9.012179032832671
36;50;8.561570081191038
36;51;8.133491577131485
36;52;7.72681699827491
36;53;7.340476148361164
36;54;6.973452340943106
36;55;6.6247797238959505
36;56;6.293540737701153
36;57;5.9788637008160945
36;58;5.679920515775289
36;59;5.395924489986524
36;60;5.126128265487198
36;61;4.869821852212838
36;62;4.626330759602196
36;63;4.395014221622086
36;64;4.175263510540981
36;65;3.966500335013932
36;66;3.768175318263235
36;67;3.579766552350073
36;68;3.4007782247325693
36;69;3.2307393134959406
36;70;3.069202347821143
37;1;125.87372260113386
37;2;119.58003647107716
37;3;113.6010346475233
37;4;107.92098291514714
37;5;97.12888462363243
37;6;77.70310769890595
37;7;73.81795231396065
37;8;70.12705469826261
37;9;66.62070196334948
37;10;63.289666865182
37;11;60.1251835219229
37;12;57.11892434582675
37;13;54.26297812853541
37;14;51.549829222108634
37;15;48.9723377610032
37;16;46.52372087295304
37;17;44.19753482930539
37;18;41.98765808784012
37;19;39.88827518344811
37;20;37.8938614242757
37;21;35.99916835306191
37;22;34.19920993540882
37;23;32.489249438638375
37;24;30.864786966706454
37;25;29.32154761837113
37;26;27.855470237452572
37;27;26.462696725579942
37;28;25.139561889300943
37;29;23.882583794835895
37;30;22.6884546050941
37;31;21.554031874839396
37;32;20.476330281097425
37;33;19.452513767042554
37;34;18.479888078690426
37;35;17.555893674755904
37;36;16.678098991018107
37;37;15.844194041467201
37;38;15.05198433939384
37;39;14.299385122424148
37;40;13.58441586630294
37;41;12.905195072987793
37;42;12.259935319338403
37;43;11.646938553371482
37;44;11.064591625702908
37;45;10.511362044417762
37;46;9.985793942196873
37;47;9.486504245087028
37;48;9.012179032832677
37;49;8.561570081191043
37;50;8.13349157713149
37;51;7.7268169982749155
37;52;7.340476148361169
37;53;6.97345234094311
37;54;6.624779723895954
37;55;6.293540737701156
37;56;5.978863700816098
37;57;5.679920515775293
37;58;5.395924489986528
37;59;5.126128265487201
37;60;4.869821852212841
37;61;4.626330759602198
37;62;4.395014221622088
37;63;4.175263510540984
37;64;3.9665003350139343
37;65;3.7681753182632374
37;66;3.5797665523500752
37;67;3.4007782247325715
37;68;3.230739313495943
37;69;3.0692023478211454
37;70;2.915742230430088
